id,tempo,energy,loudness,valence,Intensity
6U0FIYXCQ3TGrk4tFpLrEA,122.973,0.538,-8.212,0.516,2
6hRvewF5MRAsqqxnNs3z2b,128.195,0.871,-5.782,0.401,1
34eF4BoV8FPk0uhAAoqU7h,174.065,0.636,-6.798,0.148,2
0G17UriYHMjXnZE2OJJSMR,119.693,0.934,-8.178,0.261,2
5M59ILk9SfcUWu0MNj5UwU,130.958,0.495,-7.462,0.601,1
6riCsiX9csuomBYnenrtGd,109.011,0.836,-5.155,0.677,1
78KKYDENYsw6jYfuEZsqJl,175.94,0.457,-15.251,0.535,1
2grFTYShYe6dp5GRBUzaVm,157.33,0.932,-7.381,0.413,1
4HR4waG9UGpv8via6RHI27,89.862,0.565,-5.111,0.208,2
6MWAjPXdw19mWpZxFZ1XPW,154.055,0.585,-7.708,0.56,1
5GMPpal6pGenvOslNXNjH5,113.99,0.479,-4.431,0.173,2
7LCbdFJuG3v8s7iTPJIrdY,79.913,0.309,-10.685,0.119,2
28PzGxbgGDLZLy3uDrcxIz,142.037,0.0601,-24.708,0.0743,0
5Wvg1nzVtPcw0BfVrOQ2dY,139.968,0.761,-2.53,0.388,1
6YQT5luUxB6JwQdd8e7jbf,122.025,0.486,-8.926,0.355,2
05CrK6Q5VGtfPDtyQFJ4Kf,85.024,0.526,-5.44,0.249,2
6ffcV0j4CLdpOE5CLLVzWm,139.997,0.648,-5.734,0.552,1
3WALn4IKUl7FlXjBg228nj,139.985,0.704,-9.445,0.618,1
7sIYHDxjteT6RY29gAGzP2,120.009,0.527,-4.749,0.306,2
1tEto4JrqNmBZFH5uAiYqb,129.989,0.994,-2.433,0.779,1
5BpaEYjWflsH4rZrpaL75L,99.742,0.0183,-28.659,0.194,0
1wqfYcITygmG1bnmuIFnsZ,100.01,0.00781,-27.928,0.219,0
3Ed87VZLLlBwhTgr1OsnfP,165.584,0.0531,-23.663,0.58,0
4S9oFNsKx4ZzW4eFws0iYO,124.983,0.728,-6.692,0.411,1
2AnMndnV7XFk3VuuCPy6Zk,102.971,0.578,-6.612,0.262,2
6Z8R6UsFuGXGtiIxiD8ISb,117.956,0.819,-4.852,0.766,1
0dw1QqaSB52Rhu42UorSmu,75.002,0.723,-8.271,0.169,2
6Skh3CBum0pZw9TOr7FQnX,169.902,0.757,-4.189,0.507,1
6nqdgUTiWt4JbABDurkxMI,115.016,0.521,-9.488,0.045,2
0gzcUqFgJrqyfXdkF8xkhk,183.41,0.37,-12.129,0.0392,2
4N66qcycDiFLJGjnXiKbKX,90.005,0.638,-6.715,0.747,1
3sqRODOZ1Z6hR4F2tnFAlg,83.001,0.674,-5.932,0.359,2
6f579WLsCngdSB8JZM8M9s,95.014,0.23,-17.331,0.308,0
3lI0MAMwOYgS101HNrvTu0,70.003,0.0185,-28.892,0.331,0
06devWd30OlmRDQJTGidBM,139.987,0.0252,-27.685,0.572,0
3oIWJujQwLjGBG8kZGnJkg,103.033,0.796,-7.095,0.76,1
5iyZwawawLjHYpX4MxUKVF,128.052,0.835,-3.242,0.744,1
12fdmfDg6O45mdbHS2d12F,89.025,0.337,-14.125,0.065,0
4eQusHQO3bQ2ewZZougkhQ,129.83,0.181,-10.258,0.259,2
4l18CeqkSBQCZGLok5ERqz,179.994,0.468,-8.386,0.0926,2
6Z44705D146CLIzi24o95S,140.009,0.498,-8.702,0.249,2
4uh3rNFPV4c4NGivFATrrS,98.032,0.0148,-33.153,0.465,0
2w7eLhPSwlf70q9dQ1LGpR,96.491,0.833,-7.138,0.487,1
1DsKoAFVN9VMdQxRky35bH,100.999,0.622,-7.74,0.45,2
5F1ZmucV0uJY14y2dYKePa,167.834,0.638,-7.474,0.332,2
5ZTfOcZ5FrIbBzkhaPU4mG,74.919,0.294,-13.917,0.154,0
4DWz5quQxBV3ykkNTfTZPr,120.054,0.147,-14.331,0.369,0
36JXKRIYkJqJqGQRswwKvT,120.069,0.494,-11.595,0.505,2
67D8ngcxE1eHpD9AZxJfth,157.995,0.682,-14.306,0.599,1
6Kr6OpOWGEyVQaE5Qipw4K,149.951,0.912,-1.493,0.11,2
6HGoVbCUr63SgU3TjxEVj6,163.879,0.652,-7.764,0.803,1
1a9rOeuuSEYpyRupt4D1Po,139.895,0.342,-10.641,0.377,2
7lNbI1xd39QRdf6Mj8tvTv,113.969,0.73,-6.588,0.776,1
54d7fiqTLVH4LiOTjsZsd7,115.957,0.522,-12.148,0.0634,2
3D7Q4I4j9MdIkfrWXkXDnQ,77.952,0.48,-8.726,0.607,2
0vkzRCT7wzqWCFJw5TN1MQ,139.984,0.751,-8.042,0.787,1
1oFAF1hdPOickyHgbuRjyX,118.091,0.825,-4.645,0.593,1
4Gd9PUEuOTOJtbgd4YxLXM,164.007,0.815,-4.088,0.522,1
3kjzNdQfvbU560IRAT2FZ5,105.986,0.115,-23.054,0.138,0
5BN59BDczcpxstFKILIH0q,128.999,0.44,-11.878,0.224,2
1juJ3mwsFerctbngtK42G4,134.95,0.683,-6.373,0.295,2
5VjTlCuX8C11QDunDwvyNh,119.822,0.315,-7.998,0.447,2
3xNIVmBIe839tAsoGe3A4b,104.049,0.297,-13.652,0.123,0
3iWOZkQNDekZQqkiJqqeGy,134.479,0.941,-6.448,0.765,1
5uCax9HTNlzGybIStD3vDh,85.043,0.557,-7.398,0.494,2
4R7P9MgPwDpaXGBseZx9W5,121.983,0.933,-6.125,0.101,2
3vWzyGTu6Ovo1GdrcJqH6e,79.365,0.623,-6.717,0.156,2
658QJ4p8WcbT3O7iWLpO1D,153.979,0.974,-2.327,0.064,2
6TA5aymvVrtiPVbuAwmPIc,112.008,0.636,-5.981,0.147,2
4rwpZEcnalkuhPyGkEdhu0,139.997,0.944,-3.581,0.324,1
2hSPUp0RfF1j0pTWGpGADL,140.144,0.871,-4.108,0.639,1
3YN1rSuRug82RFXdEMyUQZ,127.994,0.641,-3.719,0.345,2
2HN8Y2Mkp9xikxGR9VJXoa,140.031,0.928,-5.19,0.37,1
0Hi7B2lRZ2wNjmnDjPjh3D,199.743,0.342,-8.153,0.239,2
4KFaOhrA3m4DuRlH2UmuV7,117.03,0.242,-14.686,0.902,1
1pNUmVxDiE8t6P1XxcZAv8,138.008,0.816,-5.28,0.802,1
20QRXRV7wUFOIgBQCGnUy3,110.983,0.843,-4.374,0.542,1
3svdq1Crgj8IMezbI1K6cO,75.021,0.88,0.91,0.415,1
2CqfqNtxS6g3G0kWWZGGK3,78.045,0.0362,-16.486,0.122,0
1GG23RRVNQiPbzEY8cBXNG,140.039,0.615,-6.44,0.133,2
5dHfNQUBWMbjn8NeRNUPgW,127.93,0.294,-12.49,0.468,2
0t4Kn8CZatNS6Ldx2ksKLI,88.003,0.067,-24.718,0.134,0
2pFL6kVGR4PIuPlL2AuAWk,144.907,0.676,-7.363,0.48,1
5v20VA1m4f82DLwXOHTTqK,144.008,0.254,-18.344,0.0763,0
0CwYG1UnRmOx8Q1EzElCIL,100.011,0.796,-4.501,0.182,2
5vO71tywH4g5RnxVcRWGLz,127.794,0.218,-16.49,0.22,0
48qVlT1rzxD87lIVsGiQSw,144.038,0.888,-11.914,0.951,1
7uIbzEfNNeJVEolHCCXJbJ,94.828,0.914,-4.684,0.811,1
3EWVRpOcVLY74B7claEX65,92.966,0.729,-4.708,0.316,2
2JzZzZUQj3Qff7wapcbKjc,80.025,0.481,-7.503,0.283,2
7e0OGRhftSRlGcMW73PFId,136.024,0.803,-4.108,0.865,1
4d7poWRTY5bXNwjuWJaCmW,95.004,0.327,-11.015,0.455,2
5UY8jf31X2hJkiAualFTyh,75.217,0.461,-6.202,0.233,2
18isufzGFuXQGmwX5hP5Mp,132.009,0.714,-5.933,0.427,1
3TAhWtQnpoL5Vl9VQPl9fU,122.539,0.681,-6.442,0.81,1
6ZfsjLmyafNDKL2KvWmkb8,118.039,0.716,-5.368,0.667,1
3kXoKlD84c6OmIcOLfrfEs,125.996,0.832,-7.892,0.981,1
34YIDi5yUDMhnBmSly0Thj,138.007,0.456,-6.89,0.77,1
1bqDQwBFPvykl6OiIHTVis,161.295,0.3,-9.017,0.961,1
3GoJ58X4Mqh8xW76GBB1fn,105.371,0.504,-10.779,0.397,2
5qaLfqAUiqvsoL0l4T05Yx,58.534,0.781,-5.6,0.211,2
0SBariQWfKjoslW2XSIFOm,91.509,0.89,-5.188,0.809,1
5jZoYp0P8ML7AxkS3tQz3j,127.107,0.774,-7.359,0.249,2
73PZs28lH9TAx8Zbtlpeho,119.997,0.75,-6.965,0.669,1
0obBFrPYkSoBJbvHfUIhkv,130.021,0.861,-4.225,0.795,1
6v3KW9xbzN5yKLt9YKDYA2,116.967,0.548,-6.049,0.749,1
41jO4M6cpet5coTm1h9u8k,172.026,0.508,-7.161,0.394,2
3sJQGz6WX2YIBaHsH3bRMq,106.605,0.539,-9.367,0.551,2
1lcTe5gJ7MRlcLOv5BODr6,162.082,0.473,-7.504,0.632,1
0H7ohNCf0NzJQdtm0045RR,158.021,0.865,-4.898,0.489,1
0aFpqCDaj9tAjza3c982Kv,150.032,0.689,-9.913,0.18,2
4T0XUGR4oPBWsVwlboEdLG,95.026,0.813,-6.939,0.269,2
7qiZfU4dY1lWllzX7mPBI3,95.977,0.652,-3.183,0.931,1
44l9nnCVvOQBbWG6tDViKl,158.024,0.658,-4.304,0.795,1
44l9nnCVvOQBbWG6tDViKl,158.024,0.658,-4.304,0.795,1
1kvKnVwu8XuzCrNa0jh9tN,99.184,0.224,-13.865,0.0573,0
6PGaHXbIW1oFf1ER258tLi,85.516,0.167,-16.664,0.329,0
1Q4QAt3dezsqhVkcGpxNeH,179.018,0.418,-11.209,0.0353,2
1UNWD6R5EOFklUHKZZvww2,120.001,0.758,-5.647,0.737,1
4TWAV0boWqxniFSWjfXA7Z,134.006,0.46,-10.276,0.554,2
3HeZam86SuxGp1wZ3XMIjE,108.026,0.538,-10.211,0.416,2
52R7RgCUe091WWS1RUaElC,90.023,0.226,-16.294,0.741,0
0IajnzlicUA89rZSkqfLPS,128.789,0.478,-6.562,0.42,2
5yvo81JZBSjOxHmytmTWYm,87.021,0.583,-4.463,0.684,1
0catSwmBUqYubDO4JKVnmj,131.604,0.738,-4.339,0.37,1
4xy9nsO8EX4OR0c6lf0WFu,100.133,0.915,-3.795,0.607,1
2z7VITS30dBexE91V5QXWv,149.951,0.832,-3.937,0.801,1
6VbmeIWTbNHM5uqoW7GTE4,101.007,0.859,-4.405,0.631,1
2CgOd0Lj5MuvOqzqdaAXtS,199.526,0.796,-4.499,0.26,1
2nZco160YsPJdiTPq396aq,129.97,0.748,-5.223,0.12,2
6AFkv6rIVRusZNifR74Q7t,85.869,0.197,-15.228,0.125,0
0RgcOUQg4qYAEt9RIdf3oB,102.516,0.692,-13.093,0.799,1
44VYdLnwvhn1H1cfieb84a,122.98,0.778,-3.818,0.602,1
0o9zmvc5f3EFApU52PPIyW,158.078,0.76,-6.124,0.519,1
5hTRhSAP11DXrNas4FUiY1,89.985,0.767,-5.477,0.762,1
0t9X8kIUL4QqoWq6HM5o2G,169.955,0.699,-3.635,0.697,1
4NoejMzvFIHYm2MJClZppf,110.118,0.366,-8.697,0.68,2
66V5BpE4bbuRWZyehvmuq6,90.011,0.694,-6.973,0.882,1
6xLf6gcZR4CPXrFrhzqqYu,177.118,0.172,-15.245,0.15,0
36mrWOLr5OS3INC5ThB64F,83.951,0.697,-5.249,0.409,2
3NaTMzagO4nwJVKL9tXcWm,125.027,0.742,-5.28,0.387,1
3r44Otr6SVUja3SYsCuhVY,104.647,0.605,-8.678,0.768,1
25hKDHLSeH6M4J47pMXu9T,96.688,0.288,-12.423,0.186,0
0sfdiwck2xr4PteGOdyOfz,114.065,0.787,-4.708,0.822,1
39shmbIHICJ2Wxnk1fPSdz,113.375,0.836,-6.465,0.82,1
5Ro8cPLumZRfhhfVxBG5hJ,100.018,0.614,-9.707,0.132,2
5ckJAMv3Ixm6orTgfkmtbf,114.989,0.545,-6.607,0.575,1
3nKEiJUeaWn8q2O9I1xwlB,116.153,0.695,-8.022,0.513,1
0ekrgvscdAwfQb6zWgfKlq,149.886,0.945,-2.867,0.185,1
3Up1MsHqcxUVgB2iuqFRq2,105.059,0.679,-6.893,0.224,2
3hxIUxnT27p5WcmjGUXNwx,138.419,0.409,-10.711,0.376,2
31mzt4ZV8C0f52pIz1NSwd,85.024,0.474,-10.899,0.361,2
4hjbxjZpJ8H6qRCzDOGI0M,75.102,0.236,-17.224,0.151,0
776xH04Us0YBTdspg6C1cP,185.946,0.726,-5.343,0.373,1
2F8ds04UtncZxlcnVTA7Jx,86.867,0.552,-8.298,0.478,2
0xmWQKzc5m9rLv2ucDWxwD,177.968,0.914,-2.899,0.678,1
3pUeCDzHNM0yHN0FoPEadN,101.972,0.854,-3.506,0.81,1
2ieQiQPHfvnS69pKhUZAEF,97.079,0.68,-6.326,0.785,1
0B4HypTyjcUq6VU02MyBz8,124.009,0.521,-9.863,0.749,1
2M37iQ4sao74y4ISOGPthr,126.019,0.728,-6.683,0.471,1
2WhPr6ItNCXFyFkWxBTnY4,120.098,0.156,-18.942,0.0546,0
5CZzXtNcfZWFu57a0bckl4,116.032,0.0475,-26.962,0.373,0
0dGpjJZKp46gLCTbRLnJmZ,72.679,0.0252,-29.631,0.551,0
7g0Wlqyi6sTkLGmYHRqlGE,109.076,0.0106,-28.922,0.594,0
1uNpb3Bx0jpKdnJYwjoRJS,99.997,0.151,-16.832,0.0622,0
4Vdbb7QK3czCJVdfxOBbCZ,115.014,0.641,-7.008,0.222,2
45EJrENg8Aa72uLX22JxY7,79.946,0.486,-9.752,0.328,2
1weVdmYURX7xLaaV9PqSzl,95.057,0.0852,-19.513,0.0334,0
4UvBsX3CYwe9JMfDAI0zhz,88.597,0.546,-7.429,0.352,2
1iJsVkrrId99kTJSZBrwHJ,122.92,0.53,-7.665,0.391,2
612k0JGUvwPwfXoldaEqs8,99.977,0.649,-7.406,0.568,1
1718OP6tEungb83wOs5Usl,138.946,0.241,-14.602,0.0592,0
5zMv6hOpodogQ6kFS49Jux,99.831,0.39,-8.915,0.579,2
1USo158Kncaxfyq9q306dn,95.278,0.301,-8.88,0.35,2
44oCGRuPFy7Uz6w4KliMBS,142.041,0.872,-4.742,0.618,1
4UCiDcv0yO9tNLZbkZeBBA,78.948,0.394,-11.438,0.6,2
5swZAaTJdLJFpKz93hTEUq,170.003,0.96,-5.803,0.0536,2
4Lc88VPCSA32FVeOVAyTNt,127.967,0.783,-7.034,0.535,1
5j3QqRGflS4o5jbsFSwKW1,171.811,0.943,-6.254,0.718,1
22AJMMJMaQ3qtTwlegrKcm,110.907,0.378,-7.117,0.497,2
0qcAZfgYrSBoySRbvx4yyg,119.906,0.882,-6.932,0.55,1
2alc8VZAzDgdAsL2QMk3hu,100.008,0.327,-9.727,0.274,2
205MIvOWDEOoB3VcnAec8m,128.988,0.729,-6.543,0.511,1
03B2SfXuvDh1m9F4tqrX07,105.918,0.457,-5.372,0.328,2
0OtL3L332F3gxSB2cuYsc0,125.504,0.285,-11.58,0.156,2
3B3eOgLJSqPEA0RfboIQVM,76.366,0.263,-14.029,0.109,0
1OBK4DltPHWoeilauCyckU,122.715,0.256,-14.184,0.281,0
1QxIFMs4M8qd5cbJJu80v4,119.996,0.653,-6.094,0.752,1
0HkwDCJIbWijtfKg63gQBJ,117.96,0.87,-3.352,0.628,1
3PqLgEajwUigmiLmWCqZij,135.954,0.136,-24.173,0.115,0
5nZTvs242o6FWluCfmZZAM,148.038,0.752,-5.16,0.529,1
5MMZJtHOiH1RmQSSe3DJdg,142.14,0.431,-8.061,0.275,2
0ExPSmnqJzYmiVaW5xC9kK,169.09,0.333,-12.693,0.0356,2
4k36VDWDSL7WrGWetWDWYL,61.063,0.491,-6.66,0.0701,2
0xTftvPHQLMz0xqlVk0wss,140.871,0.258,-14.238,0.045,0
2ByjQyy3BYUdP4Dz84mlHg,118.694,0.243,-13.849,0.487,0
13yxz52EwElyue9PLrqcZY,136.592,0.509,-6.824,0.572,1
4jHZo0mjw4yLhpIB3EA4KJ,137.784,0.236,-12.391,0.411,2
1Ia95g66IhlAJ3qVI4qI8W,142.016,0.243,-9.509,0.239,2
2wenGTypSYHXl1sN1pNC7X,124.024,0.85,-5.999,0.372,1
2jdAk8ATWIL3dwT47XpRfu,134.018,0.361,-8.69,0.29,2
0MpgmNiHDVqNQdpJjnPl6r,94.065,0.178,-16.483,0.213,0
6nctEN4lXyz9KV7ujHaAKb,126.913,0.634,-3.345,0.332,2
5z8uLrYMcUVvzTV28twt44,142.035,0.562,-6.302,0.581,1
2h1Xj6D76ygKS3tu9DgIY5,106.923,0.337,-18.041,0.858,0
30I7kdtPa1Nmun5I5bns7Q,127.971,0.61,-7.655,0.473,2
5TD67ukVHXuP8Cxp4MxhYb,126.038,0.491,-10.853,0.492,2
2gjZlOFRtrwnoGy0Vzb66Y,150.804,0.747,-6.72,0.146,2
4MYb7NWLwXNDB7bYs3HeX8,113.618,0.586,-13.916,0.656,1
2kQuhkFX7uSVepCD3h29g5,118.978,0.742,-5.171,0.924,1
485bDxBvu1S5HxEunbt45X,208.038,0.565,-6.498,0.609,1
5ghIJDpPoe3CfHMGu71E6T,116.761,0.912,-4.556,0.72,1
0h6X7BCq7IYKHNoXln3LX3,120.61,0.363,-7.561,0.176,2
5G6Gt9RtNaeIE418pd4yre,151.02,0.548,-7.627,0.519,1
7uoFMmxln0GPXQ0AcCBXRq,104.957,0.512,-6.257,0.326,2
2zbjlcLi1VQWqDNYdhyx1l,96.085,0.395,-11.959,0.661,2
1ZtjszSbYrbTQPKKNnVsCj,112.989,0.515,-6.834,0.633,1
6cjrJbXoA0VscOXEPgLdYv,160.021,0.68,-5.321,0.672,1
0OlnLZY4cmQzT6ZGttvWBM,149.119,0.52,-7.985,0.13,2
7MIgGXO0eKTD2xTEuJ48fD,141.475,0.159,-10.443,0.229,2
4j1fFJvUcQxMrLEMBHV9NQ,121.984,0.491,-7.196,0.589,1
3By9IFm4E2BvKQygT04O8g,119.993,0.791,-5.173,0.651,1
0wqsvoKPo1HjtCL4bNEbwO,130.019,0.441,-8.59,0.493,2
6YuFv5d7iGeNnFMu6xphZl,98.056,0.591,-6.646,0.423,2
7IjnfuMNfdrAXbefurdIIR,133.975,0.773,-5.591,0.561,1
2FuB4re85DbgICpRi8IEEU,109.794,0.197,-8.799,0.324,2
0xx5CXMss5CFv2GPkg97aC,74.994,0.562,-7.849,0.318,2
6ZKgNecNAfYBhkti1IxwSw,113.875,0.216,-17.86,0.0855,0
4fhOIWpXUpCfbOQNKfypYz,79.705,0.868,-7.993,0.199,2
2K7xn816oNHJZ0aVqdQsha,93.986,0.568,-5.509,0.37,2
1rYg6v89UhWyPMbr8uf4fl,109.916,0.399,-7.304,0.184,2
1B72ipO4lbLubrgJRqpiiR,125.336,0.393,-13.374,0.334,2
7s2kWabRM60W9I61HpKg8C,87.996,0.483,-8.565,0.883,1
7sLml92VfhdEA81TI7Psi2,77.239,0.146,-24.717,0.613,0
390rAc1GhIjAjXZuZrq15k,122.003,0.677,-6.668,0.236,2
6jmPk6xf7LlxUt6OLTGdfS,179.872,0.847,-4.111,0.496,1
1HTrQA0Q6jN2K2MdhyYL4U,122.033,0.101,-16.304,0.182,0
1KoSVcMX0QEQSvqxTemRnR,90.497,0.595,-6.005,0.366,2
60dLzTKOP5Q37wThC9VVjB,100.044,0.725,-5.409,0.65,1
25XDKsMo2Zx5sKVnrQVsEW,118.486,0.503,-8.084,0.236,2
2BWWsCwuHAZFE1scLyP6Qe,86.978,0.849,-4.676,0.759,1
1PuQTv1Kr1gzLgVeATSuh6,168.501,0.839,-4.944,0.457,1
6oF66hFngUSqA9lHimenPp,112.027,0.432,-11.831,0.33,2
6msVccReyIL1UpfnS6vIUt,135.072,0.767,-5.424,0.675,1
0lIuxHZkiRZBeKH0Q4q5Vy,114.894,0.195,-11.93,0.097,0
2DNXgvkyv35vTWvdgjs7qn,183.791,0.533,-5.956,0.596,1
2hH6W8txr9DvOOTEhjEzI7,115.969,0.407,-10.878,0.345,2
2f0pn9DkEJwAzXApnFh5cr,74.988,0.903,-5.497,0.652,1
7qEHsqek33rTcFNT9PFqLf,109.891,0.405,-5.679,0.446,2
5HTseUPvpYYYiWowRItgc6,109.876,0.455,-7.353,0.336,2
4eQznxonJdR6NEksFNHMCT,112.008,0.854,-3.891,0.804,1
0pH9ckmrcCM6O0MTart24w,203.723,0.397,-6.514,0.772,1
1nFtiJxYdhtFfFtfXBv06s,105.218,0.201,-13.044,0.0668,0
6RUKPb4LETWmmr3iAEQktW,103.019,0.635,-6.769,0.446,2
2UCu2FoXFZpCT36lYzej4O,120.012,0.864,-5.13,0.626,1
3iyfg1RwpatVcqfMshEplN,121.017,0.725,-8.394,0.522,1
2SbPc5lSVw6TbOTMGJ4C2G,74.83,0.0914,-15.083,0.141,0
778mCz3rZsGeTSXn4LIuQA,159.964,0.9,-3.757,0.428,1
4z8ka9il4sC6qhi2Fmenkj,102.142,0.152,-24.074,0.453,0
72BgNVZ9K853QCMCRnzRFS,109.555,0.277,-12.42,0.288,0
0Z8N2t2ESzixtZAOOiQYEu,146.782,0.151,-16.742,0.732,0
1jD5ZZpX9ciuly1LQoKM4h,112.155,0.193,-15.796,0.274,0
5EmM1BSgdTZTvG86AZhtsw,81.505,0.64,-7.038,0.321,2
2uX5f3x2cObov0iDAPln4o,162.158,0.633,-8.414,0.669,1
38d4B9WJgChfwPvUXAhedk,128.018,0.0706,-22.841,0.0767,0
4tBMbRwLJa5BjwJ6FrBlks,131.989,0.852,-5.4,0.912,1
5O4AGvOVFSs5ipu3iNOuoi,171.951,0.76,-8.082,0.743,1
4J5OpeZUR2msDPfMsIeGSU,119.956,0.591,-6.117,0.48,2
0iDc30Rjy3ej4mx6tItfsP,129.984,0.0783,-16.281,0.453,0
67qx63O0TGKTkLXnOdexbJ,127.316,0.225,-16.843,0.453,0
3i1XEI1NCvXG4pkVQq86Kj,125.978,0.9,-4.071,0.817,1
1AV3CeF7kWJdqKKbhkpOG7,83.766,0.133,-23.052,0.0419,0
44n97yHySt0Z9rqPaXgjCK,74.103,0.25,-9.376,0.351,2
09CtPGIpYB4BrO8qb1RGsF,99.945,0.76,-3.669,0.41,2
2We955n2EKpmbKm2H8kWYz,78.964,0.586,-6.889,0.436,2
299jkJ3J7MNgW8UO4etZsJ,126.996,0.797,-8.557,0.692,1
0RBECHjDFmgLEPLfEhHxGv,140.974,0.65,-8.208,0.472,1
6BHECY3Evmu5JnrzyVN1Bd,83.003,0.679,-8.394,0.416,2
6vTtCOimcPs5H1Jr9d0Aep,94.085,0.633,-6.68,0.55,2
4CtO2AMo76k5yAeD44EUPY,139.939,0.667,-6.68,0.583,1
4vUmTMuQqjdnvlZmAH61Qk,97.989,0.621,-6.376,0.668,1
4Egb5xP6cniUx0kgZd5zLB,117.042,0.581,-7.632,0.786,1
0sHW1jXe6Sou3437gJQNGA,142.002,0.886,-3.474,0.503,1
5Op3wFn328uL17aJUIGJx3,90.574,0.429,-10.266,0.596,2
7H0ya83CMmgFcOhw0UB6ow,147.067,0.792,-7.311,0.601,1
3xomz3L4iuXzPpQBc6XswW,105.001,0.308,-11.735,0.0986,0
2exeLldmRfwD9P0gSBYB9T,123.958,0.508,-5.913,0.277,2
1HNvADmPBGAExeyIHkcJtd,124.003,0.506,-5.882,0.244,2
3A4FRzgve9BjfKbvVXRIFO,123.993,0.426,-8.421,0.287,2
1620rCO9xoE7kug77sS4AJ,99.383,0.55,-5.78,0.529,2
6d3etcxIzEX5jXXkiYu8Fu,95.981,0.555,-6.712,0.533,2
4r0kug4vaNx3d8qyDLhQes,140.013,0.572,-6.153,0.475,1
32ZP0YJyDzmDimZivZfXvw,99.984,0.842,-2.207,0.734,1
6ODsBcPNsjqHzxrhmsPWLD,121.638,0.57,-7.609,0.723,1
5VuxWXbt7XENQCtE9TzpTv,160.981,0.717,-2.714,0.225,2
3BcEpBfEx2mOyCSJWIHSvu,179.893,0.797,-2.321,0.223,1
4AM7vsDNovx39wvuXFz7KH,152.039,0.901,-4.498,0.302,1
6RZROHt9wH1xCOsdb3QP9d,149.845,0.732,-4.767,0.566,1
1sqD6T5Mj3Yi9lqAwJpWT5,98.065,0.236,-12.606,0.19,0
4QBJdJHeR8gYvfCra71hQ4,102.25,0.259,-9.396,0.354,2
3UmaczJpikHgJFyBTAJVoz,80.063,0.768,-4.325,0.507,1
6H98N10OCmld8m5XyyulO3,82.152,0.549,-8.964,0.645,2
2JuIs3XJlYPy8vBO66CEkJ,90.984,0.389,-5.41,0.409,2
5bbNH85pbTNcwFcWMffmx4,174.881,0.964,-1.397,0.0716,1
0v9Ud7xm4hiYEFu5nKcYzC,99.088,0.177,-12.708,0.0399,0
7MXVkk9YMctZqd1Srtv4MB,186.003,0.587,-7.015,0.486,1
0VF7YLIxSQKyNiFL3X6MmN,160.009,0.483,-7.798,0.367,2
5MRAX94xQvDWCL4M5zGN0g,95.058,0.384,-11.765,0.253,2
4o6D8nN5uFji43pI0kqUt1,69.824,0.347,-13.28,0.484,0
1Nj2oBISdFDSF8eDuXcALz,99.083,0.722,-5.59,0.276,2
7HKez549fwJQDzx3zLjHKC,122.429,0.932,-4.142,0.971,1
7MOWiF77FrR3DF6kphkER3,162.027,0.642,-9.843,0.771,1
1KZdjjacrSqh6j46nn1Wgk,160.759,0.329,-7.152,0.634,1
6V81K1OcvYgHEnCA6A2Qx9,143.144,0.727,-3.585,0.89,1
5dm8hUjTSSx9wPeZiemHvV,140.011,0.621,-12.215,0.838,1
1fTAs4YpBA7R21i0iB4j54,85.368,0.0476,-15.941,0.0222,0
2mUzPLPUkEjClJ9Rb6H2rD,94.993,0.239,-15.877,0.31,0
7CAdT0HdiQNlt1C7xk2hep,130.096,0.76,-5.889,0.495,1
1u7eroNSrlyVukG9dNOEEB,86.674,0.76,-4.518,0.212,2
5VnejRpSUcb3LQootEXzJh,153.901,0.654,-5.538,0.274,2
3iOK7EbYFLtQyz9jwKIw88,151.426,0.552,-6.916,0.487,1
1Rthd7svbDBajW6HQzROzC,149.97,0.839,-3.938,0.464,1
6Vv8kZbiRdSbybIukXjvWF,155.086,0.595,-7.053,0.694,1
5VvUxoP2bKyps8sroie6T1,98.006,0.389,-9.121,0.706,2
6n6dqOk5vLiqYaa9Fw5ylH,125.009,0.481,-7.554,0.553,2
607EA1HsuzrqqaPuxyNqpD,78.022,0.713,-7.226,0.609,1
6jdwbcH788txYS6Doy1F1j,127.996,0.89,-5.995,0.437,1
0qOnSQQF0yzuPWsXrQ9paz,89.99,0.795,-3.293,0.796,1
211LaT5hzPOKolVtgzwWnq,80.558,0.353,-9.012,0.866,1
6N22FZs2ZhPBYi3b9XPajV,89.643,0.63,-5.963,0.313,2
633hkcsGdlrIDigR9QQJmv,60.012,0.15,-21.428,0.0711,0
3Wg3B7XlnEWsKBSb2IzGQ3,105.01,0.141,-16.96,0.225,0
0LeGeKymBOKaofgQOZXeSo,140.068,0.955,-4.81,0.661,1
0MbH6aXMUVPHDiBHiuhhKx,82.701,0.488,-12.103,0.0953,2
6NCV0sYDUJVTK2Gr2AX7eb,150.051,0.803,-6.015,0.643,1
1MqhpNpfWcU4NTRnqGnLU9,108.027,0.691,-4.599,0.136,2
5jsw9uXEGuKyJzs0boZ1bT,149.789,0.754,-6.684,0.755,1
7tbzPLKvG08lwU6h33wSso,146.046,0.485,-6.958,0.408,2
38Zs2b75JPNB2tS7O7JQnS,93.95,0.128,-12.303,0.0897,0
50IJlcU371grV5aTy1BAQh,78.488,0.314,-9.228,0.56,2
1iCVw7fVBPdEzPibIQ0JCv,104.014,0.545,-6.694,0.328,2
5S5JOQIM7YMJWrqmBbTY09,122.023,0.845,-6.01,0.789,1
